,Title,Source,Link,Excerpt,RawText,Tags,Date,PDF
0,Letter to York University president Dr. Rhonda L. Lenton from Amnesty International,Amnesty Canada (English),https://amnesty.ca/news/letter-york-university-president-dr-rhonda-l-lenton-amnesty-international/,"Rhonda L. Lenton, PhD President & Vice-Chancellor York University 1050 Kaneff Tower, 4700 Keele Street Toronto, Ontario   M3J 1P3 By email:  president@yorku.ca December 8, 2019 Dear Dr. Lenton, Amnesty International is writing this Open Letter to request that you convene an independent...","Rhonda L. Lenton, PhD
President & Vice-Chancellor
York University
1050 Kaneff Tower, 4700 Keele Street
Toronto, Ontario   M3J 1P3
By email:  president@yorku.ca
December 8, 2019
Dear Dr. Lenton,
Amnesty International is writing this Open Letter to request that you convene an independent review into all concerns associated with the “Reservists on Duty: Hear from former Israeli Defence Force soldiers” event, organized by the Herut Zionism Club at York University on November 20, 2019.
As you know, this controversial event was met with protests which descended into violent confrontations outside the venue. It was clearly foreseeable that there would be controversy and protest, given the history of human rights violations committed by Israeli Defence Force soldiers amidst the illegal occupation of the Palestinian Territories. That was exacerbated by the fact that members of the Jewish Defense League, a far-right group classified as a terrorist organization in the U.S. and with a record of violence and assaults at protests, were allowed on campus.
Amnesty International has an active and dynamic student group at York University that works on a range of campaigns, including our serious concerns about widespread and longstanding human rights violations associated with Israel’s occupation of the Palestinian Territories.  The group brings a positive voice for human rights to York, in keeping with the university’s encouragement of student agency and leadership. They actively defend and promote universal human rights protection for all people, including the freedoms of speech, expression and assembly and the obligation to condemn war crimes occurring anywhere in the world.
While Amnesty International at York had no official presence at the protest, a number of our members chose to participate in an individual capacity, as is clearly their right. We are very troubled to learn that some members were physically assaulted during the confrontations that occurred and have been receiving threatening messages on their cell phones. They are now fearful when they are on campus and have taken to limiting their movements, staying in groups, and ensuring that there are safe spaces to study in security.
It is evident that the considerable confusion, tension and fear associated with the November 20th event and its aftermath lingers. That is clear from the number and nature of statements and resolutions that have been issued by various student groups on campus. We have noted from your statement on November 21st that you have taken two steps in response, namely: (1) tasking the Vice President of Equity, People and Culture and your Division of Students to take the lead in developing a strategy for “fostering a more productive dialogue around these issues”; and (2) the launch of an upcoming Freedom of Speech Working Group to “make specific recommendations on how to create a more respectful climate on campus for the discussion of difficult topics.”
Given conflicting views about what happened that evening, the worrying ongoing impact on students at York and the important human rights considerations that are at stake, Amnesty International urges York University to go further and convene an independent review of all circumstances associated with the Herut Zionism Club event and its aftermath, with a mandate that includes examination of: 
considerations that were taken into account in approving the event, including the fact that the speakers were former members of a military with a clear record of responsibility for war crimes and other serious human rights violations;
decisions made with respect to the presence of members of the Jewish Defense League on campus;
measures put in place to uphold the freedoms of expression and assembly while ensuring public safety and the security of all protesters;
decisions and actions of security personnel and university officials as the protest proceeded and confrontations occurred;
the role of Toronto Police Service officers;
allegations of violence and other criminality perpetrated during the demonstration; and
measures taken to respond to ongoing concerns about threats and intimidation in the aftermath of the event. 
The independent review should also make any appropriate recommendations with respect to accountability, redress and reform. Amnesty International urges the administration at York University to pursue this review with the attention and seriousness it deserves, and to engage professionals and experts to assist with this.
Amnesty International firmly supports and, in fact, encourages peaceful debate on the Israeli / Palestinian conflict. It is our hope that this review will provide insights into ensuring that such debate can and will happen at York in a manner that respects and upholds the crucial human rights concerns at stake and will be consistent with the university’s commitment to inclusion and diversity.
We look forward to hearing from you Dr. Lenton with respect to the steps you take to establish an independent review.  I can be reached directly via my Executive Assistant Jina Rodas-Wright at jrodas-wright@amnesty.ca or by telephone at 613 744 7667 extension 263.
Sincerely,                     
Alex Neve                                                          
Secretary General 
Make a gift to support human rights today.","['News', 'Canada']","December 8, 2019",False
0,Have a Heart Day 2020,Amnesty Canada (English),https://amnesty.ca/blog/blog-have-heart-day-2020/,"Today, a greater percentage of First Nations children are being taken away from their families than at the height of the residential school era. This is happening because their families may not have the resources to meet all their needs, and because child welfare services in First Nations...","Today, a greater percentage of First Nations children are being taken away from their families than at the height of the residential school era. This is happening because their families may not have the resources to meet all their needs, and because child welfare services in First Nations communities also don’t have the resources that are urgently needed to support these families. 
At the heart of the problem is the fact that the federal government’s budget for children’s services in First Nations communities is at least 22% less per child than what the provincial governments dedicate for child welfare services in other communities. This is despite often greater needs and the higher costs of delivering services in small and remote First Nations communities. As a result, the removal of children from their families – something that is only supposed to happen as a last resort – has become commonplace for underfunded child welfare services that lack the resources to intervene in other ways. 
The Canadian Human Rights Tribunal has ordered the federal government to pay compensation to First Nations children, youth and families for its “willful and reckless” discriminatory practices in providing services to First Nations children and families. The federal government is seeking a judicial review before the Federal Court aimed at quashing the human rights tribunal compensation order. 
On February 14th, Amnesty International is joining the First Nations’ Child and Family Caring Society for their annual Have a Heart campaign. This is a child and youth-led reconciliation event that brings together caring Canadians to help ensure First Nations children have the services they need to grow up safely at home, get a good education, be healthy, and be proud of who they are. 
 
Explore the Have a Heart Day website to download Have a Heart Day resources!  
 
  
Make a gift to support human rights today.","['Blog', 'Activism Guide']","December 7, 2019",False
0,Have a Heart Day 2020,Amnesty Canada (English),https://amnesty.ca/blog/have-a-heart-day-2020/,"Today, a greater percentage of First Nations children are being taken away from their families than at the height of the residential school era. This is happening because their families may not have the resources to meet all their needs, and because child welfare services in First Nations...","Today, a greater percentage of First Nations children are being taken away from their families than at the height of the residential school era. This is happening because their families may not have the resources to meet all their needs, and because child welfare services in First Nations communities also don’t have the resources that are urgently needed to support these families. 
At the heart of the problem is the fact that the federal government’s budget for children’s services in First Nations communities is at least 22% less per child than what the provincial governments dedicate for child welfare services in other communities. This is despite often greater needs and the higher costs of delivering services in small and remote First Nations communities. As a result, the removal of children from their families – something that is only supposed to happen as a last resort – has become commonplace for underfunded child welfare services that lack the resources to intervene in other ways. 
The Canadian Human Rights Tribunal has ordered the federal government to pay compensation to First Nations children, youth and families for its “willful and reckless” discriminatory practices in providing services to First Nations children and families. The federal government is seeking a judicial review before the Federal Court aimed at quashing the human rights tribunal compensation order. 
On February 14th, Amnesty International is joining the First Nations’ Child and Family Caring Society for their annual Have a Heart campaign. This is a child and youth-led reconciliation event that brings together caring Canadians to help ensure First Nations children have the services they need to grow up safely at home, get a good education, be healthy, and be proud of who they are. 
 
Explore the Have a Heart Day website to download Have a Heart Day resources!  
 
  
Make a gift to support human rights today.","['Blog', 'Activism Guide']","December 7, 2019",False
0,Join the Women’s March on January 18,Amnesty Canada (English),https://amnesty.ca/blog/blog-join-womens-march-january-18/,"On January 18, Amnesty International will take to the streets for the third Women’s March to bring attention to the alarming rollback on bodily autonomy experienced by women, transgender, and non-binary people in Canada and around the world. The proposed Bill 207 in Alberta would limit access to...","On January 18, Amnesty International will take to the streets for the third Women’s March to bring attention to the alarming rollback on bodily autonomy experienced by women, transgender, and non-binary people in Canada and around the world. 
The proposed Bill 207 in Alberta would limit access to sexual and reproductive health services including abortion and gender-affirming healthcare by allowing physicians to refuse to provide care they feel is contrary to their beliefs. The last free-standing abortion clinic in Fredericton, New Brunswick is up for sale. Indigenous women, girls, and two-spirit people continue to be sterilized without their free, full, and informed consent. 
It’s clear that people who can get pregnant in Canada are facing barriers accessing comprehensive sexual health information and services, and having their rights fully protected when they access such services. This is consistent with a global trend, which has seen increasing restrictions on access to abortions in the United States, and continued criminalization of abortion in countries like El Salvador and Argentina. 
This is why Amnesty is partnering with Women’s March Global, the International Planned Parenthood Federation, and She Decides to dedicate the 2020 Women’s March to protecting bodily autonomy. 
Women’s rights are human rights, and sexual and reproductive health and rights must be protected. Everyone has the right to make their own free decisions about their body, life, and future. 
Make a gift to support human rights today.","['Blog', 'Activism Guide']","December 6, 2019",False
0,Join the Women’s March on January 18,Amnesty Canada (English),https://amnesty.ca/blog/join-the-womens-march-on-january-18/,"On January 18, Amnesty International will take to the streets for the third Women’s March to bring attention to the alarming rollback on bodily autonomy experienced by women, transgender, and non-binary people in Canada and around the world. The proposed Bill 207 in Alberta would limit access to...","On January 18, Amnesty International will take to the streets for the third Women’s March to bring attention to the alarming rollback on bodily autonomy experienced by women, transgender, and non-binary people in Canada and around the world. 
The proposed Bill 207 in Alberta would limit access to sexual and reproductive health services including abortion and gender-affirming healthcare by allowing physicians to refuse to provide care they feel is contrary to their beliefs. The last free-standing abortion clinic in Fredericton, New Brunswick is up for sale. Indigenous women, girls, and two-spirit people continue to be sterilized without their free, full, and informed consent. 
It’s clear that people who can get pregnant in Canada are facing barriers accessing comprehensive sexual health information and services, and having their rights fully protected when they access such services. This is consistent with a global trend, which has seen increasing restrictions on access to abortions in the United States, and continued criminalization of abortion in countries like El Salvador and Argentina. 
This is why Amnesty is partnering with Women’s March Global, the International Planned Parenthood Federation, and She Decides to dedicate the 2020 Women’s March to protecting bodily autonomy. 
Women’s rights are human rights, and sexual and reproductive health and rights must be protected. Everyone has the right to make their own free decisions about their body, life, and future. 
Make a gift to support human rights today.","['Blog', 'Activism Guide']","December 6, 2019",False
0,Grassy Narrows: We must mobilize to end the toxic divide,Amnesty Canada (English),https://amnesty.ca/blog/grassy-narrows-we-must-mobilize-to-end-the-toxic-divide/,"In the coming weeks and months, Amnesty will be doing everything we can to support the people of Grassy Narrows to finally achieve the justice they deserve. The youth-led campaign for mercury justice is one of the focal cases of this year’s global Write for Rights campaign, marking the beginning...","In the coming weeks and months, Amnesty will be doing everything we can to support the people of Grassy Narrows to finally achieve the justice they deserve. The youth-led campaign for mercury justice is one of the focal cases of this year’s global Write for Rights campaign, marking the beginning of a year-long campaign mobilizing Amnesty members and supporters in Canada and around the world. Sign up for Write for Rights now. 
The people of Grassy Narrows First Nation in northwest Ontario have been hard-hit by mercury poisoning, after the government allowed a pulp mill to dump 10 tons of waste into a river in the 1960s. The damaging effects are still seen today. 
Next year marks 50 years since the public first became aware of mercury poisoning at Asubpeeschoseewagong (Grassy Narrows). In all this time, the people of the Grassy Narrows First Nation have never received the help they need to deal with the devastating, and still ongoing, consequences of the poisoning of their river system and the fish on which they depend. 
While the campaign for mercury justice led by the youth of Grassy Narrows is gaining momentum, it’s clear that a lot more pressure is needed to break through the now deeply entrenched patterns of delay and deceit that have denied the people of Grassy Narrows their basic human rights for the last five decades. 
Beginning in the 1960s, an upstream pulp mill dumped an estimated 10 tons of mercury waste into the English and Wabigoon river system. The company is long gone, but deadly mercury remains in the river sediment and continues to accumulate in fish. 
Symptoms of mercury poisoning, including seizures and loss of motor control, are widespread at Grassy Narrows, including among young people born long after the community was assured that the mercury contamination would all be washed away. Despite ample evidence of the severe harms experienced by the people of Grassy Narrows, they have never received specialized health care and other supports needed to deal with the impacts. Community-led health studies have confirmed that the community’s overall health is now worse than other First Nations’ and much, much worse than the general public’s. 
In 2017, the Trudeau government promised that it would deal with the crisis of mercury poisoning in Grassy Narrows “once and for all”. The federal minister responsible for health care and other basic services in First Nations communities promised to fund a specialized care facility for community members suffering from the debilitating effects of mercury poisoning. And last May, the Minister announced that he was travelling to Grassy Narrows to sign an agreement to allow construction of the care facility to finally begin. 
However, that’s not how things worked out. Although then Indigenous Services Minister Seamus O’Regan told reporters that the federal government was prepared to enter a long-term, legally binding commitment to fully fund the mercury home, the Toronto Star later reported that the proposed agreement was rejected by Grassy Narrows because it contained none of those commitments. Instead, what was actually offered by the federal government was partial funding that could be withdrawn at any time. 
Federal officials have said that their proposal simply reflected the standard terms for government agreements. However, business as usual is the opposite of what this unique and tragic situation requires. 
In the coming weeks and months, Amnesty will be doing everything we can to support the people of Grassy Narrows to finally achieve the justice they deserve. The youth-led campaign for mercury justice is one of the focal cases of this year’s global Write for Rights campaign. We’re hopeful that an outpouring of support from around the world will help put pressure on the federal government to finally turn promises into concrete actions consistent with the urgency of the situation. 
But we’re not stopping there. Write for Rights will mark the beginning of a year-long campaign mobilizing Amnesty members and supporters in Canada and around the world. At stake is the right of every young person at Grassy Narrows to grow up in a healthy environment and a thriving community. Also at issue is the deeper concern about the racism and indifference that has denied the people of Grassy Narrows their basic human rights for so long. 
Days before Minister O’Regan was in Grassy Narrows, the United Nations Special Rapporteur on toxic wastes, Baskut Tuncak, also visited Grassy Narrows. The UN expert’s conclusion: “There exists a pattern in Canada where marginalized groups, Indigenous peoples in particular, find themselves on the wrong side of a toxic divide, subject to conditions that would not be acceptable elsewhere in Canada.”  
This story was originally published in the December 2019 issue of Activist magazine 
Make a gift to support human rights today.","['Blog', 'Write for Rights', 'Indigenous Peoples in Canada']","December 5, 2019",False
0,"El Salvador: After IACHR’s visit, the government must make major changes to guarantee human rights",Amnesty Canada (English),https://amnesty.ca/news/el-salvador-after-iachrs-visit-government-must-make-major-changes-guarantee-human-rights/,"President Nayib Bukele’s government must follow the recommendations of the Inter-American Commission on Human Rights (IACHR) and make major changes to improve the human rights situation in El Salvador, Amnesty International said today after closely monitoring the organization’s first in loco...","President Nayib Bukele’s government must follow the recommendations of the Inter-American Commission on Human Rights (IACHR) and make major changes to improve the human rights situation in El Salvador, Amnesty International said today after closely monitoring the organization’s first in loco visit to the country in 32 years.
“After the visit of the Inter-American Commission on Human Rights, President Bukele’s government has an opportunity to accept its recommendations and carry out major changes to guarantee human rights for all El Salvador’s people. The new government must show its commitment to human rights by turning words into deeds and formulating and implementing public policies”, said Erika Guevara-Rosas, Americas Director at Amnesty International.
“The government’s consent to the IACHR’s visit was an important step in the right direction. We hope it will be accompanied by a firm commitment that extends beyond the visit and is reflected in a visible improvement in the life of the Salvadoran people. National organizations have robust and innovative proposals to improve the human rights situation in the country. The authorities must build channels to promote their participation and ensure that their valuable contributions will be considered”.
The agenda of the IACHR’s in loco visit comprised five key issues: public security, transitional justice, people deprived of their freedom, migrants’ rights, women’s rights and LGBTI people. The IACHR met state authorities and civil society organizations during its visit. 
Civil society organizations raised a series of human rights concerns. In particular, they advised the IACHR of the need to maintain and strengthen channels for participation and dialogue between organizations and state institutions. 
Regarding public security, the organizations said they were unaware of the content of the “Territorial Control Plan” that sets out the country’s national security policy. The organizations expressed concern about the continued repressive approach and the militarization of public security. 
As part of the discussion on the proposed bill before the Legislative Assembly’s Policy Commission, which could have implications for access to justice for victims of the armed conflict in El Salvador, the victims and survivors of grave human rights violations said their voices must be heard to ensure compliance with the demands of international law on this matter. They stressed the importance of providing national authorities and victims with access to the information in government archives, including the military archives covering the years of the conflict. They also asked that data be provided on crimes under international law committed during the armed conflict and any suspects.
The organizations also denounced violations of the rights of women and LGBTI people and asked the IACHR to mediate to ensure that government policies guarantee the human rights of these sectors of the population. In this context, a matter of special concern was the absolute prohibition on abortion, the criminalization of women suffering miscarriages and obstetric emergencies and the repeated denunciations of hate crimes suffered by LGBTI people. 
Relatives of migrants who died or disappeared while migrating expressed the importance of adopting specific legislation, in accordance with international standards, on the search for and identification of disappeared people and the development  of a forensic database on missing migrants.
An in loco visit is the most important official visit that the IACHR can undertake in plenary (with seven commissioners, special rapporteurs and the executive secretary) to a member state of the Organization of American States, to conduct a detailed assessment of the general human rights situation in the territory under its jurisdiction. This visit took place at the government’s invitation. 
For more information or to arrange an interview, contact: Lucy Scholey, Media Relations, 613-744-7667 ext. 236, lscholey@amnesty.ca  
Make a gift to support human rights today.","['News', 'El Salvador']","December 5, 2019",False
0,"Saudi Arabia: End ill-treatment and arbitrary detention of human rights defender, Waleed Abu al-Khair",Amnesty Canada (English),https://amnesty.ca/news/saudi-arabia-end-ill-treatment-and-arbitrary-detention-human-rights-defender-waleed-abu-al/,Amnesty International has received credible reports that Saudi Arabian prison authorities arbitrarily placed human rights defender and prisoner of conscience Waleed Abu al-Khair in solitary confinement and under tightened security. Waleed was placed in solitary confinement in Dhahban Prison near...,"Amnesty International has received credible reports that Saudi Arabian prison authorities arbitrarily placed human rights defender and prisoner of conscience Waleed Abu al-Khair in solitary confinement and under tightened security. Waleed was placed in solitary confinement in Dhahban Prison near Jeddah on 26 November and for the past week, has been held incommunicado, putting him at heightened risk of torture and other ill-treatment. He has been on hunger strike since 29 November in protest against his ill-treatment. Lynn Maalouf, Amnesty International’s Middle East Research Director, said:
“The fact that Waleed Abu al-Khair is in prison to begin with, let alone serving a 15-year prison sentence, is outrageous. He was imprisoned under bogus terrorism-related charges simply for exercising his rights to freedom of expression and defending human rights. He is one amongst scores of Saudi women and men being punished for standing up for their fellow citizens’ rights.
“Saudi Arabia just recently assumed the Presidency of the G20, and as it starts paving the way for it, it would serve it well to start matching words to action. It cannot claim to be committed to reforms to the outside world, when inside the Kingdom, it continues to brazenly treat its citizens this way.
“We call on the Saudi Arabian authorities to ensure that Waleed Abu al-Khair is protected from torture or other ill-treatment. They must allow him to contact his lawyer and family and provide him with access to medical care he may require without delay. We continue to call for the immediate and unconditional release of Waleed Abu al-Khair and all other prisoners of conscience currently behind bars in Saudi prisons.”
Background
Waleed Abu al-Khair is a lawyer and human rights defender who has defended numerous victims of human rights violations, as well as other human rights defenders. He was the lawyer of Raif Badawi, a well-known Saudi Arabian blogger who was sentenced in July 2013 to seven years in prison and 600 lashes. Waleed Abu al-Khair was sentenced in 2014 to 15 years in prison, followed by a 15-year travel ban and a fine of approximately US $53,000 on charges which include “disobeying the ruler and seeking to remove his legitimacy”, “insulting the judiciary and questioning the integrity of judges”, “setting up an unlicensed organization”, “harming the reputation of the state by communicating with international organizations” and “preparing, storing and sending information that harms public order”. 
Make a gift to support human rights today.","['News', 'Saudi Arabia']","December 5, 2019",False
0,Women’s rights victory in Slovakia,Amnesty Canada (English),https://amnesty.ca/blog/womens-human-rights/blog-womens-rights-victory-slovakia/,"The Slovak Parliament voted on December 5 against a bill that would have undermined women’s privacy and autonomy in decision-making about healthcare. It would also have subjected women to harmful stigma and degrading treatment. In a joint letter published on 18 November, more than 30...","The Slovak Parliament voted on December 5 against a bill that would have undermined women’s privacy and autonomy in decision-making about healthcare. It would also have subjected women to harmful stigma and degrading treatment. 
In a joint letter published on 18 November, more than 30 organizations – including Amnesty International – called on all Slovak MPs to reject the draft law. If passed, it would have required women seeking abortion care to fulfil several mandatory requirements, such as ultrasound scanning, that are not justified by medical reasons. The World Health Organization states that there is no medical reason for routine ultrasound prior to abortion. It emphasizes that women’s decisions to access abortion care should be respected and that safe abortion should be “delivered in a way that respects a woman’s dignity, guarantees her right to privacy and is sensitive to her needs and perspectives.” 
This outcome is a huge victory for women. 
Make a gift to support human rights today.","[""Women's Human Rights"", 'Good News']","December 5, 2019",False
0,Women’s rights victory in Slovakia,Amnesty Canada (English),https://amnesty.ca/blog/womens-rights-victory-in-slovakia/,"The Slovak Parliament voted on December 5 against a bill that would have undermined women’s privacy and autonomy in decision-making about healthcare. It would also have subjected women to harmful stigma and degrading treatment. In a joint letter published on 18 November, more than 30...","The Slovak Parliament voted on December 5 against a bill that would have undermined women’s privacy and autonomy in decision-making about healthcare. It would also have subjected women to harmful stigma and degrading treatment. 
In a joint letter published on 18 November, more than 30 organizations – including Amnesty International – called on all Slovak MPs to reject the draft law. If passed, it would have required women seeking abortion care to fulfil several mandatory requirements, such as ultrasound scanning, that are not justified by medical reasons. The World Health Organization states that there is no medical reason for routine ultrasound prior to abortion. It emphasizes that women’s decisions to access abortion care should be respected and that safe abortion should be “delivered in a way that respects a woman’s dignity, guarantees her right to privacy and is sensitive to her needs and perspectives.” 
This outcome is a huge victory for women. 
Make a gift to support human rights today.","['Blog', ""Women's Human Rights"", 'Good News']","December 5, 2019",False
