,Title,Source,Link,Excerpt,RawText,Tags,Date,PDF
0,Wang Quanzhang is free!,Amnesty Canada (English),https://amnesty.ca/blog/wang-quanzhang-is-free/,"Wang Quanzhang was the last lawyer awaiting a verdict in connection with the Chinese government’s mass crackdown in 2015, which targeted nearly 250 human rights lawyers and activists. “In the three years leading up to his sham of a trial, the authorities disappeared Wang Quanzhang into a black...","Wang Quanzhang was the last lawyer awaiting a verdict in connection with the Chinese government’s mass crackdown in 2015, which targeted nearly 250 human rights lawyers and activists. “In the three years leading up to his sham of a trial, the authorities disappeared Wang Quanzhang into a black hole, where he was likely tortured”, said Doriane Lau, China Researcher at Amnesty International, in January 2019. “Wang’s family, who continue to be harassed by the authorities, didn’t even know if he was alive until recently. His continued imprisonment only prolongs their suffering.” 
At the end of January 2019, a Chinese court found human rights lawyer Wang Quanzhang guilty of “subverting state power” and handed him a prison sentence of four and a half years. Amnesty International described the verdict as a gross injustice. 
But on April 5, 2020, Wang Quanzhang was released and entered a 14-day quarantine. He was reunited with his family on April 27 in Beijing. His wife who tirelessly campaigned for his release also credited supporters of Amnesty: “Wang Quanzhang is finally home. Your work and help played a big part in bringing him home. In the past five years, we couldn’t have kept fighting without your continuous support. We are very thankful for having all of you by our side in this journey.”  
Check out the joyful reunion!  
Make a gift to support human rights today.","['Blog', 'Good News']","April 30, 2020",False
0,South Sudan: Evidence of violations and illicit concealment of arms must spur UN to renew arms embargo,Amnesty Canada (English),https://amnesty.ca/news/south-sudan-evidence-of-violations-and-illicit-concealment-of-arms-must-spur-un-to-renew-arms-embargo/,"Amnesty International visited 12 military camps in South Sudan Site visits and satellite imagery reveal multiple forces violating arms embargo Child soldiers, illicit concealment and diversion of arms also documented The UN Security Council must renew and strengthen enforcement of the arms embargo...","The UN Security Council must renew and strengthen enforcement of the arms embargo on South Sudan, Amnesty International said today, exposing new evidence that multiple security forces are breaching it and concealing weapons amid a volatile security situation. Next month the Security Council is set to vote on a resolution that would renew the embargo, which currently expires on 31 May 2020. 
Earlier this year, the organization’s investigators gained access to 12 military training and cantonment sites across the country run by members of formerly opposed forces including the South Sudan People’s Defence Forces (SSPDF), Sudan People’s Liberation Army-In Opposition (SPLA-IO) and South Sudan Opposition Alliance (SSOA), as well as the so-called “Organized Forces” of the police, fire brigade, and wildlife service. 
Amnesty International discovered evidence of newly imported small arms and ammunition, illicit concealment of weapons, and diversion of armoured vehicles for military uses not approved under the arms transfer licenses. Government and former opposition forces’ reporting on security arrangements actively deceived Intergovernmental Authority on Development (IGAD)-supported monitors, showing an urgent need for meticulous, independent verification. 
“The African Union has dubbed 2020 the year to ‘silence the guns’ on the continent, which, as they have stated, includes taking measures to prevent UN arms embargo violations. Renewing the embargo on South Sudan is a crucial part of this effort. Weapons have been used to commit horrific human rights violations and war crimes throughout the conflict,” said Deprose Muchena, Amnesty International’s Director for East and Southern Africa. 
“The UN arms embargo hasn’t been a panacea, but the situation would almost certainly be worse without it in place. The ceasefire continues to be broken sporadically, the implementation of critical security, governance and accountability arrangements are persistently delayed, and South Sudan – awash with small arms – is also facing the public health crisis posed by COVID-19. Now is not the time to let even more weapons flow into this volatile mix.” 
Evidence of UN arms embargo violations 
Most of the hundreds of rifles and other small arms that Amnesty International investigators observed in the hands of soldiers were acquired prior to the embargo the UN Security Council imposed on all of South Sudan in July 2018. However, several bodyguards for prominent generals from government and opposition forces alike, who would have first access to newly acquired weapons, carried models of Eastern European weapons never before documented in the country (see technical addendum for more details). Amnesty International therefore believes that these weapons were brought into South Sudan in violation of the arms embargo. 
Amnesty International has also acquired verified photographs of ammunition used by the National Security Service (NSS) at Luri, a highly secretive NSS base outside South Sudan’s capital, Juba. The images show Chinese cartridges manufactured in 2016, after China’s last acknowledged sale to South Sudan. Either these cartridges breached the arms embargo, were secretly sold beforehand, or were acquired from a third-party seller who would have broken the embargo or illicitly diverted the ammunition. 
Small arms imports are not the only likely violations. Sources have told Amnesty International that at the time the arms embargo was established, the South Sudan government’s fleet of Mi-24 attack helicopters was dysfunctional and grounded. Since then it has acquired spare parts to refurbish the helicopters, violating the arms embargo. 
Satellite imagery analysis by Amnesty International shows that several of the helicopters underwent significant maintenance at Luri and Juba International Airport in October 2018 and have been flown several times since. Two aircraft were missing twice from the ramp in Juba, on 4 March and 10 March 2019, and one was missing on 10 February 2020. There are many reasons the aircraft could have flown, but it is noteworthy that in March 2019, fighting took place against the National Salvation Front in Yei, in the southern part of the country. The Mi-24s are especially problematic in the context of South Sudan, where the heavy armed gunships have unfettered opportunity to strafe ground targets with rockets and machine guns and have been used in attacks that have unlawfully killed and injured civilians. 
“Just one of these attack helicopters costs USD $36 million, and parts and maintenance come at a premium, particularly when these components violate a UN arms embargo. Given the tremendous challenges facing South Sudan’s grossly under-funded health and social welfare systems – particularly in responding to the COVID-19 pandemic – priority must be given to protecting people’s health and livelihoods, rather than purchasing and importing arms. The embargo must remain, be strengthened and independent monitors based in South Sudan must be mandated to inspect exempted shipments,” said Deprose Muchena. 
Weapons hidden from monitors 
As part of the Revitalized Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS) signed in September 2018, government and opposition forces committed to moving troops to joint cantonment sites, turning in their weapons to independently monitored armouries, and beginning a training process to form unified forces as a step towards building a new military. 
However, Amnesty International investigators did not find this disarmament process occurring at any of the 12 sites visited. Some fighters did not bring their weapons to the cantonment sites, as a wariness of the peace process prompted SSPDF and opposition forces to retain their arms. In other cases, fighters arrived with weapons but then hid them away in their dwellings rather than turn them in. 
The only site that had a nominally established armoury was Gorom, where the special VIP protection force is being formed and trained. In a presentation to diplomats and independent ceasefire monitors, the brigadier general leading the training there said they had dedicated four shipping containers to store weapons. However, when Amnesty International researchers requested the containers be opened, they discovered they were all stuffed with bags of grain stacked to the ceiling, and only a handful of small arms were laid against the door of a single container. 
The government carefully orchestrates what monitors can see and blocks access to strategic sites, thereby effectively largely controlling what information is reported to IGAD. For example, in December 2018, when three ceasefire monitors and their driver attempted to gain entry to Luri, NSS officers arbitrarily detained them, blindfolding, handcuffing and physically assaulting them. The monitors were turned away after NSS agents stole their money and valuables. 
Child soldiers and other violations 
During the investigation, Amnesty International observed child soldiers present in at least two cantonment and training sites, within ranks of government and opposition forces, including the VIP protection force. UNICEF estimates there are 19,000 children used by armed forces and armed groups in South Sudan as of late July 2019. Only 53 have been released from barracks, bases and cantonment sites as at 7 February 2020. 
In February 2020, the government signed an action plan with the UN to end and prevent all grave violations against children. The SPLA-IO and SSOA endorsed the plan which will apply to the opposition forces as they unify with government forces. Two weeks after the signing of the action plan, on 26 February, 15 children associated with armed forces and armed groups were released, but more needs to be done to end the perpetration of violations against children affected by conflict and holding those responsible for it to account.  
Besides blatant UN arms embargo violations, the Government of South Sudan has also violated sales agreements for legally acquired weapons. In 2014, it purchased armoured vehicles from STREIT Group, a Canadian company with a major manufacturing plant in the United Arab Emirates that typically supplies African countries. At the time of the sale, the Government of South Sudan promised only to use the vehicles for policing. 
However, photographs obtained by Amnesty International show the vehicles being used in military operations against opposition forces, in violation of the sales agreement. And during its recent field investigation, Amnesty International researchers observed one STREIT Typhoon armoured vehicle in Western Equatoria State in the south-west of the country, a tense strategic area that saw persistent fighting from 2016 until 2019. This shows that the government continues its practice of illicit diversion. 
“Until forces in South Sudan stop illegally concealing weapons, and use the ones they have responsibly, the arms embargo must stay in place. The security situation in South Sudan is too fragile while basic international norms, such as the prohibition of the recruitment and use of child soldiers, continue to be violated. South Sudan must seriously tackle these problems and the UN Security Council must renew the arms embargo to stem the flow of weapons into the country,” said Deprose Muchena. 
****************************************
For more information or to arrange an interview, please contact: 
Lucy Scholey, Media Officer, Amnesty International Canada, lscholey@amnesty.ca 
Make a gift to support human rights today.","['News', 'South Sudan']","April 29, 2020",False
0,Workplace Giving,Amnesty Canada (English),https://amnesty.ca/ways-to-give/workplace-giving/,"Thank you for your interest in supporting human rights! Download your workplace giving kit which includes information about Amnesty International, fun and easy fundraising ideas and resources to spread the word (like email templates for your boss and coworkers).Giving to Amnesty is a great way to...",Inspection flag,,"April 29, 2020",False
0,Protest at Home,Amnesty Canada (English),https://amnesty.ca/blog/protest-at-home/,"Activists across the country are looking at creative new ways to take action for human rights, whilst we practice social distancing. Long-time member Kim tells us how she is continuing her human rights activism, from home. Here is what she wrote: This weekend my kids and I created a virtual protest...","Activists across the country are looking at creative new ways to take action for human rights, whilst we practice social distancing. Long-time member Kim tells us how she is continuing her human rights activism, from home. 
Here is what she wrote: 
This weekend my kids and I created a virtual protest in front of a virtual legislature, with LEGO! My son dug deep in his LEGO collection, finding figures; my daughter used her talent for exceedingly TINY printing to make up the protest signs. I cut up cotton swabs for handles and glued them to the tiny signs. We printed an old photo of the Alberta legislature I had on the computer. This is a pretty basic kids’ diorama, but we had so much fun putting it together! My oldest was even helpful with looking around on the internet for good slogans to use! What an educational opportunity for discussion of human rights and using our voices of dissent for change! 
Together, we can make a difference for human rights, even when we’re apart during the COVID-19 crisis! Over the past few weeks of self-isolation, my local Amnesty group and I have been talking about ways to stay connected, and ways to continue our human rights advocacy. We may not be able to take our message to the streets, but we can still take ACTION!  
Sharing creative visuals and activities might not seem like activism, but they inspire us all to keep thinking about protecting and defending human rights. Taking action online can be very powerful! Keep signing online petitions and writing letters; hold governments accountable for their policies. 
During a crisis like COVID-19, governments sometimes implement measures without enough oversight or without end dates, so it’s important we stay vigilant! 
Everything’s cancelled, except our commitment to human rights! 
We’d like to see your creative at-home action tools too! 
Strapped for ideas? Here are some suggestions to get you started: 
Find more ideas, see our guides on Activism in the Time of COVID-19 and Showing Up for Our Communities and Ourselves.  
Whatever you decide to do, we’d like to see it! Be sure to tag us @AmnestyCanada, using the hashtag #ProtestAtHome 
Kim is a Fieldworker and member of the local Amnesty group in Edmonton. 
Make a gift to support human rights today.","['Blog', 'Members in Action', 'Good News']","April 29, 2020",False
0,US military sheds some light on civilian casualties from shadowy war in Somalia,Amnesty Canada (English),https://amnesty.ca/news/us-military-sheds-some-light-on-civilian-casualties-from-shadowy-war-in-somalia/,"Reacting to the publication today of US Africa Command’s (AFRICOM) first quarterly assessment of civilian casualties resulting from its operations in Africa, which acknowledges that two Somali civilians were killed and three injured in an air strike, Seif Magango, Amnesty International’s Deputy...","Reacting to the publication today of US Africa Command’s (AFRICOM) first quarterly assessment of civilian casualties resulting from its operations in Africa, which acknowledges that two Somali civilians were killed and three injured in an air strike, Seif Magango, Amnesty International’s Deputy Regional Director for Eastern Africa, said: 
“This first regular public report acknowledging AFRICOM’s role in civilian casualties is a welcome glimmer of transparency in more than a decade of deadly military operations that until now have been shrouded in secrecy. Now there must be accountability and reparation for the victims and their families – the US military has still neither contacted nor offered reparation to the families of any of the civilians it has admitted to killing. 
“There also needs to be an analysis of a wider range of strikes than those covered in this report, which leaves out dozens of strikes by only looking at the period after 1 February 2019. A year ago, following a ground-breaking Amnesty International report, AFRICOM pledged to review all of its operations in Somalia to assess whether it had misreported civilian casualties, but it has still not made the results public. 
“It’s a positive step for AFRICOM to give bereaved Somali families the opportunity to self-report civilian casualties via its website. However, this will not serve the vast majority of impacted civilians who live in remote areas where smartphones are banned and internet access is poor. Alternative means should be made available, including through establishing a mechanism in Mogadishu to allow clan elders or elected representatives to speak on behalf of civilians whose loved ones have been killed by US air strikes.” 
Background 
Today’s AFRICOM report reviews 91 air strikes it carried out in Somalia between 1 February 2019 and 31 March 2020. Out of 27 alleged civilian casualty incidents in that period – citing media reports as well as independent NGO reports from Amnesty International and others – the report “closes” 20 incidents and leaves seven open and under review. Among these are two covered in an Amnesty International investigation released earlier this month. 
Through gathering extensive testimonial evidence and expert analysis of images and video from strike sites, satellite imagery, and weapons identification, Amnesty International has investigated nine separate cases since 2017 where US air strikes have killed a total of 21 civilians and injured 11 more. Some of these involved to apparent violations of international humanitarian law. 
In contrast, AFRICOM has now admitted to a total of just four civilian deaths and three injuries in two incidents. 
For more of Amnesty International’s reporting on civilian casualties from US air strikes in Somalia, please see: 
****************************************
For more information or to arrange an interview, please contact: 
Lucy Scholey, Media Relations, Amnesty International Canada (English branch), 613-853-2142, lscholey@amnesty.ca 
Make a gift to support human rights today.","['News', 'USA']","April 27, 2020",False
0,"Saudi Arabia: Death penalty reform for minors falls short, and total abolition must now follow",Amnesty Canada (English),https://amnesty.ca/news/saudi-arabia-death-penalty-reform-for-minors-falls-short-and-total-abolition-must-now-follow/,"Following Saudi Arabia’s announcement that it plans to end the use of the death penalty against people below the age of 18 at the time of the crime in cases not involving the counter-terror law, Amnesty International has called on the country to totally abolish the death penalty. “While this...","Following Saudi Arabia’s announcement that it plans to end the use of the death penalty against people below the age of 18 at the time of the crime in cases not involving the counter-terror law, Amnesty International has called on the country to totally abolish the death penalty. 
“While this represents a significant step for Saudi Arabia if implemented, the country’s continued use of the death penalty reached a shocking high last year with 184 recorded executions,” said Heba Morayef, Amnesty International’s Middle East and North Africa Regional Director. 
“The death penalty is the ultimate cruel, inhuman and degrading punishment; no country should still be using it and Saudi Arabia’s record is particularly bad in this respect. Saudi Arabia must now establish an official moratorium on executions as a first step towards abolishing the death penalty completely. 
“It should also not be forgotten that dozens of peaceful human rights activists remain detained following convictions in grossly unfair trials solely for campaigning for equality and justice in a vastly repressive environment.” 
The Saudi Arabian authorities yesterday announced that the country will no longer use the death penalty against people below the age of 18 at the time of the crime. The death penalty will be replaced with a maximum punishment of 10 years in prison. 
According to information obtained by Amnesty International, the Royal Decree excludes crimes under the counter-terror law. It is unclear what juvenile offenders would instead be sentenced to if tried under this law. Amnesty International has documented the Saudi Arabian authorities’ misuse of the counter-terror law, which has overly broad and vague definitions of “terrorism” and of a “terrorist crime,” and contains a number of provisions which criminalize peaceful expression of views. 
Saudi Arabia has for years flouted international law prohibiting the use of the death penalty against people below the age of 18 at the time of the crime. Amnesty International has long campaigned for the quashing of the death sentences of Ali al-Nimr, Abdullah al-Zaher and Dawood al-Marhoon – three young men from Saudi Arabia’s Shi’a minority who were all arrested while under the age of 18 and are at imminent risk of execution following grossly unfair trials before the Specialized Criminal Court. 
The authorities have yet to publish the Royal Decree containing the announcement publicly, and its implementing regulations remain unclear. To Amnesty International’s knowledge, families of those sentenced to death have not yet received any information about cases of their loved ones. 
Last week, Saudi Arabia’s Supreme Court issued a directive for courts to end discretionary flogging punishments, and instead, replace them with jail time and/or fines. It is still unclear whether this applies to mandatory flogging punishments for other offences under Shari’a, including for alcohol use and sexual offences. 
Law on Juveniles 
Recent announcement follows the Law on Juveniles, issued in 2018, which prevented judges from imposing discretionary death sentences on those under 15 years old. It did not stop them from using the death penalty in cases of those who are convicted of hadd crimes (those with fixed and severe punishments under Shari’a) or crimes punishable by qisas (retaliation), a category of crimes under Shari’a in which murder and bodily harm are punishable by the same harm, such as the death penalty for murder and infliction of the same injury for bodily harm. The law therefore fell short Saudi Arabia’s obligations under the Convention on the Rights of the Child. 
The announcement, which is a step forward from the Law on Juveniles, must be followed by clearly implementing regulations which do not exclude any minors from the reform. 
Background 
In its annual Death Penalty report, Amnesty International revealed that Saudi Arabia executed a record number of people in 2019, despite an overall decline in executions worldwide. The Saudi authorities put 184 people to death last year, the highest number recorded using Amnesty International’s research logs citing Ministry of Interior figures since 2000. 
For more information or to arrange an interview, please contact:  
Lucy Scholey, Media Relations, Amnesty International Canada (English branch), 613-853-2142, lscholey@amnesty.ca 
Make a gift to support human rights today.","['News', 'Death Penalty', 'Saudi Arabia']","April 27, 2020",False
0,Canada Must Stop Leaving Refugees Behind in COVID-19 Response,Amnesty Canada (English),https://amnesty.ca/news/canada-must-stop-leaving-refugees-behind-in-covid-19-response/,"Amnesty International is disappointed in Canada’s decision to renew a measure banning refugee claimants from crossing into Canada from the US. Some claimants seeking to enter Canada have already been turned back to an uncertain fate in the US, potentially in violation of Canada’s international...","Amnesty International is disappointed in Canada’s decision to renew a measure banning refugee claimants from crossing into Canada from the US. Some claimants seeking to enter Canada have already been turned back to an uncertain fate in the US, potentially in violation of Canada’s international legal obligations under the Refugee Convention and the Convention Against Torture. 
The federal government has introduced some positive exceptions to the general ban it introduced last month. People crossing at land ports of entry who were exempt under the Safe Third Country Agreement will now be permitted to make their claims in Canada, as will US citizens, stateless persons and minors regardless of how they arrive. However, Amnesty International maintains that the measure puts some refugee claimants in danger and is out of step with public health measures. 
“Although the government of Canada continues to insist that it takes its non-refoulement obligations seriously, there is no legal basis to support that claim,” said Marisa Berry Mendez, Tactical and Crisis Campaigner at Amnistie internationale Canada francophone. “For weeks now, we have heard about an arrangement between the US and Canada, but the details have never been disclosed. There is a total lack of transparency about what happens to claimants who are denied entry at the border,” she added. 
The decision to renew the refugee ban comes on the heels of a worrying new policy adopted by the Trump administration. It allows for the expulsion of migrants, including possible refugee protection claimants, from the US without a hearing to the “country of last transit or home country.” Disturbingly, it contains no exemption for unaccompanied minors. It has already been used to expel thousands of migrants on the US southern border, including children, as well as a handful of migrants on the northern border. It is yet unclear whether refugee protection claimants who are refused entry into Canada at the US border could be swept up in the policy. 
Of the new US policy, Justin Mohammed, Human Rights Law and Policy Campaigner, said the following: “this policy decision is only the latest salvo in Donald Trump’s ruthless campaign to systematically dismantle refugee protection in the US.  Is it acceptable for Canada to deny refugee protection claimants entry when they face the possibility of detention in inhumane conditions, or even summary expulsion from the US? We know there is a better way. These refugee protection claimants could easily be subject to quarantines and testing right here in Canada, as is the case for other cross border travellers who are allowed to enter Canada.” 
The renewed border measure, as outlined in the Order in Council, is valid until 21 May 2020. 
Make a gift to support human rights today.","['News', 'Refugees and Migrants', 'Latest COVID-19 updates', 'Canada']","April 27, 2020",False
0,Letter from Amnesty International concerning attack on Tiny House Warriors camp in BC,Amnesty Canada (English),https://amnesty.ca/news/letter-from-amnesty-international-concerning-attack-on-tiny-house-warriors-camp-in-bc/,Honourable John Horgan                                              Deputy Commissioner Jennifer Strachan Premier of British Columbia                                         Royal Canadian Mounted Police Parliament...,"Honourable John Horgan                                              Deputy Commissioner Jennifer Strachan 
Premier of British Columbia                                         Royal Canadian Mounted Police 
Parliament Buildings                                                       “E” Division 
Victoria, BC                                                                         14200 Green Timbers Way 
V8V 1X4                                                                                Surrey, B.C.   V3T 6P3 
  
April 27, 2020 
Dear Premier Horgan and Deputy Commissioner Strachan, 
Amnesty International is writing this Open Letter to share our concerns and urge the provincial government and the RCMP to take effective and decisive action in response to an attack carried out against the Tiny House Warriors camp on April 19, 2020. The Tiny House Warriors camp is located near Blue River, in unceded Secwepemc territory in the interior of British Columbia. Indigenous land and human rights defenders have maintained a full-time presence there since July 2018, to uphold collective sovereignty and jurisdiction in opposition to the ongoing expansion of the Trans Mountain pipeline and construction of associated work camps. 
At this time, we are writing to you jointly as we consider both the provincial government and the RCMP to have important responsibilities in responding to this incident so as to ensure that: 
Amnesty International has been able to conduct interviews with individuals familiar with the incident, including an eyewitness, and to review a range of publicly available materials.  
On April 19, at approximately 10:45 pm, Kanahus Manuel, a Secwepemc land defender, and a male Indigenous land defender who were in the Tiny House Warriors camp heard a noise suggestive of a disturbance outside. Three men and one woman had forcefully driven off-road vehicles through a number of large signs and banners that mark the camp’s entrance. 
The three men, who were demonstrably aggressive, tore down several red dresses set up at the camp as a tribute to missing and murdered Indigenous women, girls, and Two Spirit people, before physically attacking the male Indigenous land defender. Kanahus Manuel had turned on the high beams of her truck to illuminate the attackers but feared for her safety and ran for cover to one of the larger tiny houses. One of the intruders got into her truck, where the keys were still in the ignition, and drove it at high speed into the house in which she had sought refuge. The impact shook the home substantially, causing Kanahus Manuel to fall and knocking numerous items onto the floor. She had been shining a light from the window to make it evident that she was inside. The intruder then drove the truck into a telephone pole.  
Throughout the attack, Kanahus Manuel and the intruders had verbal exchanges, some of which were recorded on her phone and included misogynistic and racist comments. The incident lasted about 25 minutes. As soon as the intruders left the camp Kanahus Manuel began contacting family, friends and allies for assistance.  
Amnesty International is very concerned about the violence, threats and property damage that occurred and more generally about the menacing nature of the attack. The impact of this attack is heightened given the current context of the COVID-19 pandemic. Residents of the Tiny House Warriors camp have been diligent about implementing physical-distancing and other measures in response to the virus and are very disturbed that the individuals who carried out this attack did so in total disregard of those protective restrictions. 
We are aware that there is an RCMP investigation underway. We urge and expect that those responsible for the investigation will consider the likelihood that this may be a hate crime. We are also aware of tensions that exist between the Tiny House Warriors and the RCMP due to past arrests of residents of the camp and their supporters. In this context, it will be important that the investigation proceed in a manner that builds the trust and confidence of the Tiny House Warriors and Secwepemc leadership.   
Tiny House Warriors land defenders and First Nations leadership have emphasized to Amnesty International that they remain very fearful about the possibility of further incidents of this nature. In such circumstances, governments have a responsibility to take steps to provide reasonable measures of effective protection that are requested by human rights defenders. We urge the government to discuss appropriate protection measures with the Tiny House Warriors community and with First Nations leadership. 
The urgency of a strong response to this incident is all the greater as it is part of an ongoing history of harassment, intimidation, attacks and virulent online threats against the Tiny House Warriors. More widely it reflects growing concerns about vilification, threats and attacks against human rights defenders in Canada, particularly women and Indigenous rights defenders, actively engaged in campaigns and awareness building with respect to Indigenous land rights and the climate impact of the oil and gas industry.  Amnesty International has, in fact, frequently reported that this pattern of attacks against human rights defenders is increasing throughout the Americas. 
Amnesty International wrote to you, Premier Horgan, alongside Prime Minister Trudeau and all other provincial and territorial Premiers, on March 5, 2020, drawing attention to the worsening pattern of threats and attacks against human rights defenders in Canada and urging that governments across the country take individual and collective steps to provide more visible support and protection to defenders. We also wrote to Premier Kenney on September 10, 2019, noting concerns that the tone and nature of various aspects of his government’s “fight back strategy” would expose human rights defenders to greater risks. Notably it is reported that individuals involved in this recent attack against the Tiny House Warriors camp may have been driving vehicles with Alberta license plates. 
Incidents of this sort cannot be allowed to proliferate, and the nature of the threats and violence most certainly cannot be allowed to build. The BC government’s obligations under the United Nations Declaration on the Rights of Indigenous Peoples, implemented provincially through the Declaration on the Rights of Indigenous Peoples Act, as well as the UN Declaration on Human Rights Defenders are at stake. 
We urge the government of British Columbia and the RCMP to respond decisively to this incident in a manner that demonstrates full recognition of the important role played by Indigenous, land and environmental human rights defenders in the province and sends a strong message that attacks and threats against them will not be tolerated. 
Sincerely,                       
Alex Neve                                                          
Secretary General
Amnesty International Canada 
Make a gift to support human rights today.","['News', 'Canada']","April 27, 2020",False
0,Small steps in the right direction: Saudi Arabia plans to reduce the use of executions and flogging.,Amnesty Canada (English),https://amnesty.ca/blog/small-steps-in-the-right-direction-saudi-arabia-plans-to-reduce-the-use-of-executions-and-flogging/,Saudi Arabia executed a record number of people in 2019 – 184 – but there may be fewer this year. Saudi Arabia announced today that it plans to end the use of the death penalty against people below the age of 18 at the time of the crime (although the Royal Decree excludes crimes under […],"Saudi Arabia executed a record number of people in 2019 – 184 – but there may be fewer this year. Saudi Arabia announced today that it plans to end the use of the death penalty against people below the age of 18 at the time of the crime (although the Royal Decree excludes crimes under the counter-terror law). The death penalty will be replaced with a maximum punishment of 10 years in prison. 
If implemented, this will be a significant step towards respecting the rights to life, to security of person and to freedom from cruel treatment. Does it go far enough? Absolutely not. So Amnesty International is taking this moment to call on Saudi Arabia to take a big step: temporarily halt all executions while a roadmap to total abolition is created. 
In another positive move, Saudi Arabia’s Supreme Court issued a directive in mid April for courts to end discretionary flogging punishments. Humane replacements could include jail time, fines or community service. It is still unclear whether this applies to mandatory flogging punishments for other offences under Shari’a law, including for alcohol use and sexual offences. 
Make a gift to support human rights today.","['Blog', 'Good News']","April 27, 2020",False
0,How to deal with news overload during the COVID-19 crisis,Amnesty Canada (English),https://amnesty.ca/blog/latest-covid-19-updates/how-to-deal-with-news-overload-during-the-covid-19-crisis/,"During the COVID-19 pandemic, it’s understandable that many of us are glued to our screens, scrolling through what can seem like endless newsfeeds, updates and headlines relating to the current crisis. Social media is now a window into current events all across the world, and when everyone’s...","During the COVID-19 pandemic, it’s understandable that many of us are glued to our screens, scrolling through what can seem like endless newsfeeds, updates and headlines relating to the current crisis. Social media is now a window into current events all across the world, and when everyone’s attention is on one topic, it is understandable that consumers might reach ‘information overload’. 
At Amnesty International we have extensive experience of dealing with traumatic stories and images – unfortunately this comes with the job of exposing human rights abuses. But experiencing these stories and images can cause what specialists call ‘vicarious trauma’, where we can feel real personal emotional responses to what we are viewing on our screens, even when it hasn’t directly happened to us. While vicarious trauma is a worst case scenario, it’s very normal for everyone to be feeling some emotional distress at the moment, and we need to be aware of that and take care of ourselves and others. 
If you are exposed to upsetting material your brain has the capacity to experience feelings of distress similar to those you would experience had you been there. Human brains are wired to try to protect us from anything that might be a threat to our safety, and when we see something shocking, our brains decide very quickly whether we are safe or whether we need to react. Chemicals like cortisol are released in the body to ready us for action. We sometimes call this response ‘fight, flight or freeze’. When experienced in everyday life, they can make us feel panicked, stressed, and unwell. 
Just as Amnesty understands the need to mitigate the impact of viewing distressing material, everyone needs to look after themselves in this digital age when they have been exposed to disturbing or upsetting content for long periods at a time. While it’s good to keep in mind that each person is different, and will find different coping mechanisms helpful, here are some suggestions that might work for you: 
It can be easy to dismiss signs that you are being affected by emotional distress but if you feel that your mood and behaviour are shifting because you’re consuming material which is making you worried, angry or stressed, give yourself the space you need to acknowledge this. Allow yourself time to process your experiences.   
There are lots of online resources which you might find helpful – here is just one with lots of advice on how to look after your mental wellbeing when you’re consuming a barrage of difficult material: https://www.youtube.com/watch?v=6yZrcCFpp2o 
Connect with people you trust and let them know how you’re feeling. The chances are many people will be feeling similar, and it may help to chat with a friend, colleague or family member so that you can share your fears and worries with them. 
This could be a great time to keep that resolution to yourself to stop taking your phone to bed – this has been reported as helping you sleep better. 
Another good tip is to try to make sure you’re getting enough sleep in general.  It’s easy to stay up late streaming your favourite series, but it can be really beneficial to try to keep to a regular sleep routine and get 8 hours of sleep a night. 
We all need to take a screen break from time to time as this is so important for our general wellbeing. But this doesn’t just mean a break from your inbox, it can also apply to the amount of time you are spending online reading the news in general. Instead of just reading short social media posts and the latest headlines, it could be beneficial to set aside some time to read one or two well-researched articles every week. 
You could also take some time out for meditation or other calming techniques such as these: 
Grounding is a technique that helps to get your mind and body working together in the here and now, and is useful when you’re feeling overwhelmed. 
You could start by trying any combination of the following: 
You can also try a technique called ‘attention switching’. This is not the same as trying to suppress a thought or emotion, but involves switching attention between alternatives. 
If you would like to try this, just bring to mind an image that makes you feel safe, connected or protected. Make it a conscious process as you switch between the image and the one you are struggling with. Talk to yourself as you switch! Remember this is not an exercise to block out your experience, but to help you exert control over it.  
Focusing on your breathing can help to calm and regulate your bodily reactions and give you a sense of being anchored. There are many simple breathing techniques which you can use to help yourself feel calmer. Here are just a few for you to try: 
To come out of the breathing space, notice once more the contact your body makes with the chair and your feet on the floor. Allow the light to begin to filter through your eyelids and gradually lift your eyelids to allow the outside world back in. 
One of the most important things we can do in these uncertain times is to remember that whenever the headlines make us feel helpless in the face of the current crisis, there are steps we can take to look after ourselves. If we all take some time to talk to others, give ourselves a break, and recognise when we are feeling overwhelmed, we will stay stronger and healthier. Now is the time to come together and ensure that our mental wellbeing remains strong during this global pandemic. 
  
Make a gift to support human rights today.",['Latest COVID-19 updates'],"April 24, 2020",False
